,normal,count,word,tag,source
219,Шанхай,2,"['Шанхай', 'Шанхая']","NOUN,inan,masc,Sgtm,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
220,Ванецк,2,['Ванецка'],"NOUN,inan,masc,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
221,Гепеу,1,['Гепеу'],"NOUN,inan,masc,Sgtm,Fixd,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
222,Остоженка,1,['Остоженке'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
223,Чернигов,1,['Чернигове'],"NOUN,inan,masc,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
224,Тунис,1,['Тунисе'],"NOUN,inan,masc,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
225,Тамбов,1,['Тамбове'],"NOUN,inan,masc,Geox sing,accs",Bulgakov_M._Zoyikina_KvartiraIII.txt
226,Смоленск,1,['Смоленском'],"NOUN,inan,masc,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
227,Сидельня,1,['Сидельни'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
228,Севастополь,1,['Севастополе'],"NOUN,inan,masc,Sgtm,Geox sing,accs",Bulgakov_M._Zoyikina_KvartiraIII.txt
229,Арбат,1,['Арбат'],"NOUN,inan,masc,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
230,Петербург,1,['Петербурге'],"NOUN,inan,masc,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
231,Африка,1,['Африке'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
232,Одесса,1,['Одессе'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
233,Грузия,1,['Грузии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
234,Новочеркасск,1,['Новочеркасске'],"NOUN,inan,masc,Geox sing,accs",Bulgakov_M._Zoyikina_KvartiraIII.txt
235,Московск,1,['Московски'],"NOUN,inan,masc,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
236,Владикавказ,1,['Владикавказе'],"NOUN,inan,masc,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
237,Крым,1,['Крым'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
238,Китай,1,['Китая'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
239,Калинин,1,['Калинину'],"NOUN,inan,masc,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
240,Кавказ,1,['Кавказе'],"NOUN,inan,masc,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
241,Замалси,1,['Замалси'],"NOUN,inan,masc,Sgtm,Fixd,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
242,Алжир,1,['Алжире'],"NOUN,inan,masc,Geox sing,nomn",Bulgakov_M._Zoyikina_KvartiraIII.txt
243,Москва,6,"['Москву', 'Москве', 'Москвой']","NOUN,inan,femn,Sgtm,Geox sing,nomn",chayka.txt
244,Елец,3,"['Ельце', 'Елец']","NOUN,inan,masc,Geox sing,nomn",chayka.txt
245,Генуя,2,['Генуя'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",chayka.txt
246,Юпитер,2,['Юпитер'],"NOUN,inan,masc,Geox sing,nomn",chayka.txt
247,Америка,1,['Америки'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",chayka.txt
248,Елисаветград,1,['Елисаветграде'],"NOUN,inan,masc,Geox sing,nomn",chayka.txt
249,Молчановка,1,['Молчановка'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",chayka.txt
250,Одесса,1,['Одессе'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",chayka.txt
251,Петербург,1,['Петербурге'],"NOUN,inan,masc,Geox sing,nomn",chayka.txt
252,Полтава,1,['Полтаве'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",chayka.txt
253,Россия,1,['России'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",chayka.txt
254,Сириус,1,['Сириус'],"NOUN,inan,masc,Geox sing,nomn",chayka.txt
255,Тверь,1,['Тверь'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",chayka.txt
256,Франция,1,['Францию'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",chayka.txt
257,Харьков,1,['Харькове'],"NOUN,inan,masc,Geox sing,nomn",chayka.txt
258,Россия,1,['Россию'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._ArhiereyiI.txt
259,Русь,1,['Руси'],"NOUN,inan,femn,Sgtm,Geox sing,accs",Chehov_A._ArhiereyiI.txt
260,Ялта,10,"['Ялту', 'Ялте', 'Ялта', 'Ялты']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Dama_S_SobachkoyiI.txt
261,Москва,8,"['Москву', 'Москве']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Dama_S_SobachkoyiI.txt
262,Дмитрич,4,['Дмитрич'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Chehov_A._Dama_S_SobachkoyiI.txt
263,Берн,2,['Берне'],"NOUN,inan,masc,Geox sing,nomn",Chehov_A._Dama_S_SobachkoyiI.txt
264,Дидерица,2,['Дидериц'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Dama_S_SobachkoyiI.txt
265,Петербург,2,"['Петербург', 'Петербурге']","NOUN,inan,masc,Geox sing,nomn",Chehov_A._Dama_S_SobachkoyiI.txt
266,Феодосия,2,['Феодосии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Dama_S_SobachkoyiI.txt
267,Белево,1,['Белеве'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Chehov_A._Dama_S_SobachkoyiI.txt
268,Гренада,1,['Гренады'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Dama_S_SobachkoyiI.txt
269,Дрыдырица,1,['Дрыдыриц'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Dama_S_SobachkoyiI.txt
270,Жиздра,1,['Жиздре'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Dama_S_SobachkoyiI.txt
271,Петровка,1,['Петровке'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Dama_S_SobachkoyiI.txt
272,Урбенин,175,"['Урбенину', 'Урбенины', 'Урбенина', 'Урбенин', 'Урбениным']","NOUN,inan,masc,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
273,Калинин,39,"['Калининых', 'Калинину', 'Калинина', 'Калинин', 'Калининым', 'Калининой']","NOUN,inan,masc,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
274,Москва,11,"['Москву', 'Москва', 'Москве', 'Москвы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
275,Петербург,10,"['Петербург', 'Петербурге', 'Петербурга']","NOUN,inan,masc,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
276,Тенева,5,"['Теневе', 'Тенева']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
277,Урбенина,2,['Урбениной'],"NOUN,inan,masc,Geox sing,gent",Chehov_A._Drama_Na_Ohote.txt
278,Лондон,2,['Лондон'],"NOUN,inan,masc,Geox sing,accs",Chehov_A._Drama_Na_Ohote.txt
279,Англия,1,['Англия'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
280,Россия,1,['России'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
281,Спенсер,1,['Спенсер'],"NOUN,inan,masc,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
282,Сибирь,1,['Сибири'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
283,Одесса,1,['Одессу'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
284,Афон,1,['Афон'],"NOUN,inan,masc,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
285,Нива,1,['Нивы'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
286,Карнеевка,1,['Карнеевку'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
287,Зеландия,1,['Зеландия'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
288,Депра,1,['Депре'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
289,Финляндия,1,['Финляндию'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Drama_Na_Ohote.txt
290,Харьков,4,"['Харькова', 'Харьков', 'Харькове']","NOUN,inan,masc,Geox sing,nomn",Chehov_A._Dyadya_Vanya.txt
291,Африка,3,"['Африке', 'Африки']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Dyadya_Vanya.txt
292,Финляндия,3,"['Финляндия', 'Финляндии']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Dyadya_Vanya.txt
293,Батюшкова,2,['Батюшкова'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Dyadya_Vanya.txt
294,Курск,1,['Курске'],"NOUN,inan,masc,Geox sing,accs",Chehov_A._Dyadya_Vanya.txt
295,Петербург,1,['Петербурге'],"NOUN,inan,masc,Geox sing,nomn",Chehov_A._Dyadya_Vanya.txt
296,Россия,1,['России'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Dyadya_Vanya.txt
297,Дмитрич,54,"['Дмитричем', 'Дмитриче', 'Дмитрич']","NOUN,inan,masc,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
298,Мойсейка,7,['Мойсейка'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
299,Варшава,4,"['Варшаву', 'Варшаве']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
300,Кавказ,4,"['Кавказа', 'Кавказ', 'Кавказу']","NOUN,inan,masc,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
301,Россия,4,['России'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
302,Москва,3,"['Москву', 'Москве']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
303,Петербург,3,"['Петербург', 'Петербурге']","NOUN,inan,masc,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
304,Бастилия,1,['Бастилию'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
305,Вавилон,1,['Вавилон'],"NOUN,inan,masc,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
306,Германия,1,['Германию'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
307,Греция,1,['Греции'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
308,Замоскворечье,1,['Замоскворечье'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
309,Святогорский,1,['Святогорского'],"ADJF,Geox masc,sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
310,Тестово,1,['Тестова'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
311,Франция,1,['Франция'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Palata_N_6.txt
312,Москва,45,"['Москву', 'Москва', 'Москве', 'Москвы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
313,Родэ,16,['Родэ'],"NOUN,inan,masc,Sgtm,Fixd,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
314,Романыч,14,['Романыч'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
315,Трам,4,['Трам'],"NOUN,inan,masc,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
316,Бердичев,3,['Бердичеве'],"NOUN,inan,masc,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
317,Петербург,3,['Петербурге'],"NOUN,inan,masc,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
318,Басманный,2,['Басманной'],"ADJF,Geox masc,sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
319,Саратов,2,['Саратов'],"NOUN,inan,masc,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
320,Кавказ,1,['Кавказе'],"NOUN,inan,masc,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
321,Коперник,1,['Коперника'],"NOUN,inan,masc,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
322,Панама,1,['Панаму'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
323,Польша,1,['Польше'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
324,Тестово,1,['Тестова'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
325,Чита,1,['Читу'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Tri_Sestryi.txt
326,Париж,15,"['Парижа', 'Парижем', 'Париж', 'Париже']","NOUN,inan,masc,Sgtm,Geox sing,accs",Chehov_A._Spisokshkolnoy._Vishnevyiyi_Sad.txt
327,Харьков,5,"['Харьков', 'Харькове']","NOUN,inan,masc,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Vishnevyiyi_Sad.txt
328,Москва,4,['Москву'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Vishnevyiyi_Sad.txt
329,Россия,4,"['Россию', 'России', 'Россия']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Vishnevyiyi_Sad.txt
330,Ярославль,3,['Ярославль'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Vishnevyiyi_Sad.txt
331,Реж,2,['Режу'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Vishnevyiyi_Sad.txt
332,Франция,2,['Франция'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Vishnevyiyi_Sad.txt
333,Знойкова,1,['Знойкову'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Vishnevyiyi_Sad.txt
334,Киев,1,['Киев'],"NOUN,inan,masc,Geox sing,nomn",Chehov_A._Spisokshkolnoy._Vishnevyiyi_Sad.txt
335,Петербург,15,"['Петербург', 'Петербурге']","NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Bednyie_Lyudi.txt
336,Петербургский,3,['Петербургской'],"ADJF,Geox masc,sing,nomn",Dostoevskiyi_F._Bednyie_Lyudi.txt
337,Фонтанка,3,"['Фонтанке', 'Фонтанка']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Bednyie_Lyudi.txt
338,Москва,2,['Москве'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Bednyie_Lyudi.txt
339,Сибирь,2,['Сибири'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Bednyie_Lyudi.txt
340,Гардеробец,1,['Гардеробцу'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Bednyie_Lyudi.txt
341,Гомера,1,['Гомере'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Bednyie_Lyudi.txt
342,Иртыш,1,['Иртыш'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Bednyie_Lyudi.txt
343,Кронштадт,1,['Кронштадт'],"NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Bednyie_Lyudi.txt
344,Нева,1,['Неве'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Bednyie_Lyudi.txt
345,Русь,1,['Русь'],"NOUN,inan,femn,Sgtm,Geox sing,accs",Dostoevskiyi_F._Bednyie_Lyudi.txt
346,Петербург,9,"['Петербург', 'Петербурге', 'Петербургом']","NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Belyie_Nochi.txt
347,Фонтанка,5,"['Фонтанке', 'Фонтанку', 'Фонтанки']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Belyie_Nochi.txt
348,Москва,3,['Москву'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Belyie_Nochi.txt
349,Павловск,2,['Павловска'],"NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Belyie_Nochi.txt
350,Италия,1,['Италии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Belyie_Nochi.txt
351,Казань,1,['Казани'],"NOUN,inan,femn,Sgtm,Geox sing,accs",Dostoevskiyi_F._Belyie_Nochi.txt
352,Коломна,1,['Коломне'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Belyie_Nochi.txt
353,Крестовский,1,['Крестовского'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Belyie_Nochi.txt
354,Нева,1,['Неве'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Belyie_Nochi.txt
355,Псков,1,['Псков'],"NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Belyie_Nochi.txt
356,Маврикий,142,"['Маврикий', 'Маврикию', 'Маврикия', 'Маврикием']","NOUN,inan,masc,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
357,Петербург,112,"['Петербург', 'Петербурге', 'Петербурга']","NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
358,Россия,84,"['Россию', 'России', 'Россия', 'Россией']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
359,Швейцария,43,"['Швейцарии', 'Швейцарию']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
360,Нилыч,30,"['Нилычем', 'Нилычу', 'Нилыча', 'Нилыч']","NOUN,inan,masc,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
361,Америка,28,"['Америку', 'Америке', 'Америки', 'Америка']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
362,Москва,25,"['Москву', 'Москва', 'Москве', 'Москвы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
363,Европа,18,"['Европы', 'Европой', 'Европе', 'Европу', 'Европа']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
364,Русь,11,"['Русь', 'Руси']","NOUN,inan,femn,Sgtm,Geox sing,accs",Dostoevskiyi_F._Besyi171948.txt
365,Париж,10,"['Парижа', 'Париж', 'Париже']","NOUN,inan,masc,Sgtm,Geox sing,accs",Dostoevskiyi_F._Besyi171948.txt
366,Сибирь,9,"['Сибири', 'Сибирь']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
367,Берлин,9,"['Берлин', 'Берлине', 'Берлина']","NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
368,Севастополь,7,"['Севастополе', 'Севастополю', 'Севастополя']","NOUN,inan,masc,Sgtm,Geox sing,accs",Dostoevskiyi_F._Besyi171948.txt
369,Женева,6,['Женеве'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
370,Германия,5,"['Германия', 'Германии']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
371,Карльсруэ,5,['Карльсруэ'],"NOUN,inan,masc,Sgtm,Fixd,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
372,Италия,5,"['Италию', 'Италии']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
373,Тушино,3,['Тушина'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
374,Франция,3,['Франция'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
375,Турция,2,"['Турцию', 'Турции']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
376,Ташкент,2,['Ташкента'],"NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
377,Смоленск,2,['Смоленска'],"NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
378,Юпитер,2,"['Юпитеру', 'Юпитером']","NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
379,Кавказ,2,"['Кавказе', 'Кавказ']","NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
380,Исландия,2,"['Исландию', 'Исландии']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
381,Гамбург,2,"['Гамбурге', 'Гамбурга']","NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
382,Горацио,2,['Горацио'],"NOUN,inan,femn,Fixd,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
383,Карлсруэ,1,['Карлсруэ'],"NOUN,inan,masc,Sgtm,Fixd,Geox sing,loct",Dostoevskiyi_F._Besyi171948.txt
384,Рим,1,['Рима'],"NOUN,inan,masc,Geox sing,accs",Dostoevskiyi_F._Besyi171948.txt
385,Архангельск,1,['Архангельск'],"NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
386,Богоявленск,1,['Богоявленска'],"NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
387,Бюхнера,1,['Бюхнера'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
388,Тушина,1,['Тушиной'],"NOUN,inan,neut,Sgtm,Geox sing,gent",Dostoevskiyi_F._Besyi171948.txt
389,Вавилон,1,['Вавилон'],"NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
390,Вознесенск,1,['Вознесенску'],"NOUN,inan,masc,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
391,София,1,['Софии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Dostoevskiyi_F._Besyi171948.txt
